PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
21557,48976,INTENSE BAS LIQ CORRET REB HD C3 24g V2,BOT,E,8
21557,48977,INTENSE BAS LIQ CORRET REB HD C37 24g V2,BOT,E,8
21557,48978,INTENSE BAS LIQ CORRET REB HD C75 24g V2,BOT,E,5
21557,48979,INTENSE BAS LIQ CORRET REB HD C80 24g V2,BOT,E,4
21557,48980,INTENSE BAS LIQ CORRET REB HD C10 24g V2,BOT,E,4
21557,48981,INTENSE BAS LIQ CORRET REB HD C20 24g V2,BOT,C,13
21557,48982,INTENSE BAS LIQ CORRET REB HD C30 24g V2,BOT,C,15
21557,48983,INTENSE BAS LIQ CORRET REB HD C53 24g V2,BOT,C,8
21557,48984,INTENSE BAS LIQ CORRET REB HD C25 24g V2,BOT,C,7
21557,48985,INTENSE BAS LIQ CORRET REB HD C40 24g V2,BOT,C,10
21557,48986,INTENSE BAS LIQ CORRET REB HD C77 24g V2,BOT,E,5
21557,48987,INTENSE BAS LIQ CORRET REB HD C85 24g V2,BOT,E,0
21557,48988,INTENSE BAS LIQ CORRET REB HD C13 24g V2,BOT,E,7
21557,48990,INTENSE DES COL GLOS 50ml V2,BOT,E,4
21557,48994,NSPA MASC CAP QUINOA 200g V3,BOT,C,0
21557,48997,NSPA OL DES HID CPO AMEI 200ml V3,BOT,B,0
21557,48998,NSPA OL DES HID CPO F/AMEI 200ml V3,BOT,E,4
