PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
22430,46256,BOTI TRICOT MASC PP EXP,BOT,E,0
22430,46257,BOTI TRICOT MASC P EXP,BOT,E,0
22430,46258,BOTI TRICOT MASC M EXP,BOT,E,0
22430,46259,BOTI TRICOT MASC G EXP,BOT,E,0
22430,46260,BOTI TRICOT MASC GG EXP,BOT,E,0
22430,46261,BOTI TRICOT MASC EG EXP,BOT,E,0
22430,46262,BOTI TRICOT MASC EGG EXP,BOT,E,0
22430,46370,MAKE B KIT PINCEIS MAES/21,BOT,E,15
22430,46373,MAKE B MALET MAQUIAGEM C/ALC PU,BOT,E,11
22430,46442,O BOTI FRASQ OFF WHITE VDA,BOT,E,1
22430,46467,CBEM NECESS BRCA BOA NOITE S/A PES,BOT,C,0
22430,46555,BOTI DIFUSOR ELETRONICO ABS,BOT,C,1
22430,46568,SOPHIE BOLSA NYLON,BOT,C,3
22430,46593,DR BOTICA MOCHI REG NLON,BOT,C,6
22430,46643,ELYSEE NECESS PAETE PES NAT/21 VDA,BOT,E,3
22430,46645,ZAAD NECESS PES NAT/21 VDA,BOT,C,0
22430,46885,O.U.i SACOLA P 2021,BOT,E,349
22430,46886,O.U.I SACOLA M 2021,BOT,E,81
22430,46887,O.U.I SACOLA G 2021,BOT,E,22
22430,46888,O.U.I KIT CAIXA P 2021,BOT,E,237
22430,4689,DEM INSTANCE DEO COL HARMONIA 4ml,EUD,E,0
22430,46890,O.U.I KIT CAIXA M 2021,BOT,E,31
22430,46891,O.U.I KIT CAIXA G 2021,BOT,E,139
22430,46893,MATCH NECESSAIRE C/VISOR PES,BOT,E,12
22430,46894,MALBEC NECESSARIES TRIANGULAR PU PRETA,BOT,E,0
22430,46895,BOTI MASSAG CPO PP,BOT,E,3
22430,46898,ZAAD EDP EXPEDITION 95ml,BOT,B,18
22430,46900,DEM ZAAD EDP EXPEDITION 4ml,BOT,E,0
22430,46931,ESTJ BOTICOLL SORTIDO REG/22,BOT,C,20
22430,46936,QDB LOC DES HID CPO REPAIR 200ml,QDB,E,13
22430,46938,QDB CREM HID MAO REPAIR 30g,QDB,C,1
22430,46976,OUI ENVELOPE 2021,BOT,E,0
22430,47144,CBEM DES ANTIT AER PROTECT/BTY 90g/150ml,BOT,E,11
22430,47145,CBEM DES ANTIT ROLL PROTECT/BEAUTY 55ml,BOT,C,0
22430,47146,CBEM DES ANTIT AER INV PROTECT 90g/150ml,BOT,C,6
